departamento,municipio,codigo_prestador,nombre_prestador,codigo_habilitacion,numero_sede,nombre,tipo_zona,direccion,barrio,cepo_codigo,centro_poblado,fecha_apertura,nits_nit,clase_persona,naju_codigo,naturaleza,clpr_codigo,clase_prestador,nivel,caracter,sede_principal,habilitado,numero_sede_principal,Municipio PDET,Municipio PNSR,Municipio ZOMAC
Valle del cauca,EL CERRITO,7689205240,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES S.A.S,7624805240,21,ASISTENCIA EN SERVICIOS DE SALUD INTEGRALES S.A. CERRITO,URBANA,CALLE 6 NO. 9 - 58,No definido,76248000.0,EL CERRITO,20160425,805029487,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,29,NO,NO,NO
Valle del cauca,EL DOVIO,7625001649,HOSPITAL SANTA LUCIA ESE DE EL DOVIO VALLE,7625001649,1,E.S.E. HOSPITAL SANTA LUCIA EMPRESA SOCIAL DEL ESTADO,URBANA,CRA 6 # 7-65,NICOLAS BORRERO OLANO,76250000.0,EL DOVIO,20030327,891901296,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,SI
Valle del cauca,FLORIDA,7611104064,"COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y COMPAÑIA LTDA",7627504064,47,COSMITET LTDA FLORIDA,URBANA,Calle 8 No. 17-31,Puerto Nuevo,No definido,No definido,20181221,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,30,SI,SI,SI
Valle del cauca,FLORIDA,7627501751,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,7627501751,1,E.S.E. HOSPITAL BENJAMIN BARNEY GASCA,URBANA,CALLE 11 CRA 8 ESQUINA,CIUDADELA DON PACO,No definido,No definido,20030327,891380055,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627501751,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,7627501751,2,CENTRO DE SALUD DE SAN ANTONIO,RURAL,CALLE 6 # 3-151,No definido,76275011.0,SAN ANTONIO DE LOS CABALLEROS,20100603,891380055,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627501751,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,7627501751,5,UNIDAD DE SERVICIOS AMIGABLES (USA),URBANA,CARRERA 15 # 11-43 ESQUINA,LOPEZ,No definido,No definido,20181116,891380055,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627501751,EMPRESA SOCIAL DEL ESTADO HOSPITAL BENJAMIN BARNEY GASCA,7627501751,6,CENTRO DE SALUD CHOCOCITO,RURAL,CORREGIMIENTO CHOCOCITO,No definido,76275004.0,CHOCOCITO,20200115,891380055,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627502395,IPS CLINICA SALUD FLORIDA S.A.,7627502395,1,CLINICA SALUD FLORIDA S.A.,URBANA,CRA 19 # 10-32,PUERTO NUEVO,76275000.0,FLORIDA,20030404,815000253,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627502395,IPS CLINICA SALUD FLORIDA S.A.,7627502395,5,CLINICA SALUD FLORIDA S.A No. 02,URBANA,CALLE 8 # 20-45,CENTRO,No definido,No definido,20030404,815000253,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627502395,IPS CLINICA SALUD FLORIDA S.A.,7627502395,6,CLINICA SALUD FLORIDA S.A. No.03,URBANA,KR 19 # 10-52,PUERTO NUEVO,No definido,No definido,20030404,815000253,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7627510802,Centro de Terapias Integrales Santa Isabel S.A.S.,7627510802,1,Centro de Terapias Integrales Santa Isabel,URBANA,CALLE 8 N.17-31,PUERTO NUEVO,76275000.0,FLORIDA,20180305,900952097,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,SI,SI,SI
Valle del cauca,FLORIDA,7652008338,CENTRO DE EXCELENCIA CLINICA SANTA HELENA SAS,7627508338,3,CENTRO DE EXCELENCIA CLINICA SANTA HELENA CASTILLA,RURAL,INTERIOR INGENIO RIOPAILA - CASTILLA S.A DE FLORIDA,No definido,76275011.0,SAN ANTONIO DE LOS CABALLEROS,20140122,900195454,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,SI,SI,SI
Valle del cauca,GINEBRA,7630608274,IPS MEDIC GINEBRA S.A.S.,7630608274,1,IPS MEDIC GINEBRA,URBANA,CALLE 4 No 5 - 02,EL ROSARIO,No definido,No definido,20110620,900442854,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7611104064,"COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y COMPAÑIA LTDA",7631804064,28,CENTRO MEDICO COSMITET - GUACARI,URBANA,CALLE 6 # 9 - 50,EL LIMONAR,76318000.0,GUACARÍ,20150904,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,30,NO,NO,NO
Valle del cauca,GUACARÍ,7611107277,CIC LABORATORIOS S.A.S.,7631807277,19,CIC LABORATORIOS SAS GUACARI,URBANA,CALLE 6 No 7-51,CENTRO,No definido,No definido,20120926,900259678,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631802027,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,7631802027,1,E.S.E. HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO GUACARI,URBANA,CALLE 5 No. 9-64 BARRIO EL LIMONAR,EL LIMONAR,No definido,No definido,20030331,891380046,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631802027,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,7631802027,2,PUESTO DE SALUD DE SONSO,RURAL,CORREGIMIENTO DE SONSO,No definido,76318008.0,SONSO,20030331,891380046,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631802027,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,7631802027,4,PUESTO DE SALUD DE GUABAS,RURAL,CORREGIMIENTO DE GUABAS,No definido,76318003.0,GUABAS,20030331,891380046,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631802027,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,7631802027,7,PUESTO DE SALUD SANTA ROSA DE TAPIAS,RURAL,CORREGIMIENTO SANTA ROSA DE TAPIAS,CORREGIMIENTO SANTA ROSA DE TAPIAS,76318007.0,SANTA ROSA DE TAPIAS,20130905,891380046,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631802027,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO,7631802027,9,PUESTO DE SALUD CANANGUA,RURAL,CORREGIMIENTO CANANGUA,CORREGIMIENTO CANANGUA,76318011.0,CANANGUA,20130905,891380046,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631807046,SER SALUD CUERPO Y MENTE EN FORMA E.U.,7631807046,1,SER SALUD CUERPO Y MENTE EN FORMA E.U.,URBANA,CL 7 # 7 -40,EL DORADO,76318000.0,GUACARÍ,20080801,900229849,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631808251,julian andres toro calero,7631808251,1,julian andres toro calero,URBANA,Calle 7 Carrera 8 esquina # 7-74,Limonar,76318000.0,GUACARÍ,20110531,29538818,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7631808492,CLINICA SANE S.A.S.,7631808492,2,CLINICA SANE S.A.S.,URBANA,CLL 6 NO 7-47,CENTRO,No definido,No definido,20120919,900487321,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,2,NO,NO,NO
Valle del cauca,GUACARÍ,7631808751,"EMPRESA SALUD DEL PACIFICO SAS ""PRESTACION DE SERVICIOS EN SALUD""",7631808751,1,"EMPRESA SALUD DEL PACIFICO SAS "" PRESTACION DE SERVICIOS EN SALUD""",URBANA,CALLE 4 # 3-25,SAAVEDRA GALINDO,No definido,No definido,20120725,900537446,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7660606697,+IPSMEDIC S.A.S,7631806697,2,MEDICIPS GUACARI,URBANA,CARRERA 8 No 8-31,EL DORADO,No definido,No definido,20070905,900168679,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUACARÍ,7660606697,+IPSMEDIC S.A.S,7631806697,24,MEDICIPS APOYO TERAPEUTICO,URBANA,CRA5 # 5A-15,CENTRO,76318000.0,GUACARÍ,20230531,900168679,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7600103322,CRUZ ROJA COLOMBIANA SECCIONAL VALLE DEL CAUCA,7611103322,6,CRUZ ROJA COLOMBIANA SECCIONAL VALLE DEL CAUCA UNIDAD MUNICIPAL DE BUGA,RURAL,CL 16 KR 17 ESQ,LA CONCORDIA,No definido,No definido,20061222,890306215,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,1,E.S.E. HOSPITAL DIVINO NIÑO EMPRESA SOCIAL DEL ESTADO,URBANA,CRA 15 # 26 - 50,LA HONDA,No definido,No definido,20030327,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,4,CENTRO DE ATENCION BASICA LA HABANA,RURAL,No definido,No definido,No definido,No definido,20030327,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,5,CENTRO DE ATENCION BASICA PUEBLO NUEVO,RURAL,PUEBLO NUEVO,PUEBLO NUEVO,No definido,No definido,20030327,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,6,CENTRO DE ATENCION BASICA EL VINCULO,RURAL,EL VINCULO,EL VINCULO,No definido,No definido,20030327,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,7,CENTRO DE ATENCION BASICA CHAMBIMBAL SAN ANTONIO,RURAL,LA CAMPIÑA,LA CAMPIÑA,76111001.0,LA CAMPIÑA,20030327,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,8,CENTRO DE ATENCION BASICA ZANJON HONDO,RURAL,ZANJON HONDO,ZANJON HONDO,No definido,No definido,20030327,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,11,CENTRO DE SALUD LUIS EDUARDO DOMINGUEZ,URBANA,CARRERA 17 No 8-84,Ricaurte,76111000.0,GUADALAJARA DE BUGA,20130709,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611101705,ES.E. HOSPITAL DIVINO NIÑO,7611101705,13,ALTO BONITO,URBANA,CARRERA 8ENo 13A-02,ALTO BONITO,76111000.0,GUADALAJARA DE BUGA,20141215,815001140,JURIDICO,4,Pública,1,Instituciones Prestadoras de Servicios de Salud - IPS,1.0,MUNICIPAL,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611102506,Fresia Liliana Parra Rodríguez,7611102506,1,Fresia Liliana Parra Rodríguez,URBANA,Calle 3 No 16 - 29,La Merced,No definido,No definido,20180215,39774885,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611102820,LIBIA LORENA SALCEDO OSPINA,7611102820,1,LIBIA LORENA SALCEDO OSPINA,URBANA,KR 14 No 1-47,LA MERCED,No definido,No definido,20061117,67010219,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611103495,FUNDACION HOSPITAL SAN JOSE DE BUGA,7611103495,1,FUNDACION HOSPITAL SAN JOSE,URBANA,CRA 8 # 17-52,No definido,No definido,No definido,20030411,891380054,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611104064,"COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y COMPAÑIA LTDA",7611104064,30,COSMITET LTDA CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES,URBANA,Calle 3 No. 16-29,La Merced,No definido,No definido,20150907,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,30,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611107138,JULIAN ANTONIO LEYES PIEDRAHITA,7611107138,1,JULIAN ANTONIO LEYES PIEDRAHITA,URBANA,CALLE 13 a 8-10,SANTA BARBARA,76111000.0,GUADALAJARA DE BUGA,20210517,14893188,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611107277,CIC LABORATORIOS S.A.S.,7611107277,1,CIC LABORATORIOS CAMILO IGNACIO CUADROS GIL,URBANA,KR 13 # 4 - 51,EL CENTRO,76111000.0,GUADALAJARA DE BUGA,20090122,900259678,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611108565,recuperar terapia integral sas,7611108565,1,recuperar terapia integral sas,URBANA,CALLE 12 Nro. 12-64,SUCRE,No definido,No definido,20120224,900500582,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611109210,BERSEBA IPS SAS,7611109210,1,BERSEBA IPS SAS,URBANA,carrera 7 # 3-34,el morro,No definido,No definido,20151222,900637472,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611109294,REDES IMAT CLINICA DE FRACTURAS S.A.S.,7611109294,1,REDES IMAT BUGA,URBANA,CARRERA 14 No. 1 - 83,JOSE MARIA CABAL,76111000.0,GUADALAJARA DE BUGA,20140305,900570697,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611109294,REDES IMAT CLINICA DE FRACTURAS S.A.S.,7611109294,2,REDES IMAT AMBULANCIAS BUGA,URBANA,CALLE 4 N 17 - 66,JOSE MARIA CABAL,No definido,No definido,20171122,900570697,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611110397,DACARE IPS,7611110397,1,DACARE IPS,URBANA,CARRERA 16 No 4-30,LA MERCED,76111000.0,GUADALAJARA DE BUGA,20151112,900883992,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611111496,Isabel Cristina Marin Uribe,7611111496,1,Isabel Cristina Marin Uribe,URBANA,Carrera 10 # 4sur-30,El Albergue,76111000.0,GUADALAJARA DE BUGA,20180103,1115071754,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611112420,soluciones medicas en casa s.a.s,7611112420,1,soluciones medicas en casa s.a.s,URBANA,calle 6 # 11 - 48 Local 19,Centro,76111000.0,GUADALAJARA DE BUGA,20230601,901301506,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611112571,DIANA CAROLINA OCAMPO GIL,7611112571,1,DIANA CAROLINA OCAMPO GIL,URBANA,CALLE 13A # 9-12,SANTA BARBARA,76111000.0,GUADALAJARA DE BUGA,20200603,1115071109,NATURAL,1,Privada,2,Profesional Independiente,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611112618,SYNLAB LA FLORA CALI,7611112618,3,SYNLAB BUGA,URBANA,Carrera 12 nro. 5-28,JOSE MARIA CABAL,No definido,No definido,20211103,800087565,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,3,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611113182,ECOSALUD DIAGNOSTICA S.A.S,7611113182,1,ECOSALUD DIAGNOSTICA,URBANA,CALLE 6 No. 10-36,No definido,No definido,No definido,20220831,901513407,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7611113328,AYUDAS DIAGNOSTICAS SURA S.A.S.,7611113328,1,AYUDAS DIAGNÓSTICAS SURA BUGA,URBANA,CR 16 NRO. 9 - 56 BUGA,No definido,76111000.0,GUADALAJARA DE BUGA,20230601,800225057,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7614700037,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE DEL CAUCA - COMFAMILIAR ANDI,7611100037,13,IPS COMFANDI BUGA,URBANA,KR 17 # 5-18,LA MERCED,No definido,No definido,20061117,890303208,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,23,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7636408260,OPORTUNIDAD DE VIDA SAS,7611108260,7,OPORTUNIDAD DE VIDA SAS SEDE BUGA,URBANA,CALLE 4 No. 22- 10 PRIMER PISO CONSULTORIO 10,ENTRADA PUENTE DEL SEÑOR DE LOS MILAGROS,No definido,No definido,20210921,900438792,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7652009653,CENTRO DE SERVICIOS DE SALUD SANTANGEL SAS,7611109653,3,CENTRO DE SERVICIOS DE SALUD SANTANGEL - AGENCIA BUGA,URBANA,CALLE 7 No. 15-67,JOSE MARIA CABAL,76111000.0,GUADALAJARA DE BUGA,20190121,900063271,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,2,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7652009754,Grupo de Especialistas en Manejo Integral de Enfermedades Crónicas S.A.S,7611109754,3,Gesencro Buga,URBANA,carrera 16 # 1-20,la merced,No definido,No definido,20181024,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7652009754,Grupo de Especialistas en Manejo Integral de Enfermedades Crónicas S.A.S,7611109754,7,Grupo de Especialistas en Manejo Integral de Enfermedades Crónicas Buga,URBANA,carrera 16 # 9-56,Jose Maria Cabal,No definido,No definido,20220708,900732243,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7660606697,+IPSMEDIC S.A.S,7611106697,12,MEDICIPS CENTRO DE ESPECIALISTAS BUGA,URBANA,CARRERA 13 No 2-28,JOSE MARIA CABAL,76111000.0,GUADALAJARA DE BUGA,20200128,900168679,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,GUADALAJARA DE BUGA,7660606697,+IPSMEDIC S.A.S,7611106697,20,MEDICIPS BUGA,URBANA,CRA 14 # 3-07,CENTRO,76111000.0,GUADALAJARA DE BUGA,20220714,900168679,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,JAMUNDÍ,7600103648,FUNDACION PARA LA ORIENTACION FAMILIAR,7636403648,11,FUNOF JAMUNDI,URBANA,CARRERA 15 A #16-39B PRIMER PISO,LA PRADERA,76364000.0,JAMUNDÍ,20160830,890310770,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,JAMUNDÍ,7600108628,ONG CRECER EN FAMILIA,7636408628,31,ONG CRECER EN FAMILIA-INTERNADO EN ADMINISTRACIÓN DE JUSTICIA VILLA PAZ,RURAL,VEREDA EL TESORO CALLEJÓN CASUCA FINCA VILLA PAZ,CORREGIMIENTO PASO DE LA BOLSA,No definido,No definido,20170814,805020621,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,JAMUNDÍ,7600108628,ONG CRECER EN FAMILIA,7636408628,32,ONG CRECER EN FAMILIA-INTERNADO VILLA ESPERANZA,RURAL,VÍA RIO CLARO CALLEJÓN COCA COLA FINCA EL MANATIAL,VÍA RIO CLARO,No definido,No definido,20170814,805020621,JURIDICO,1,Privada,4,Objeto Social Diferente a la Prestación de Servicios de Salud,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,JAMUNDÍ,7611104064,"COSMITET LTDA ,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y COMPAÑIA LTDA",7636404064,19,"CENTRO MEDICO JAMUNDI , COSMITET LTDA",URBANA,KR 14 A # 17 - 31,Pradera,76364000.0,JAMUNDÍ,20061117,830023202,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,30,NO,NO,NO
Valle del cauca,JAMUNDÍ,7611107277,CIC LABORATORIOS S.A.S.,7636407277,28,CIC LABORATORIOS S.A.S. JAMUNDI,URBANA,CALLE 12 No. 11-55 Local 4,No definido,76364000.0,JAMUNDÍ,20150129,900259678,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,JAMUNDÍ,7611112618,SYNLAB LA FLORA CALI,7636412618,18,SYNLAB JAMUNDÍ,URBANA,CARRERA 10 NRO 15 55,BELALCAZAR 1,No definido,No definido,20211103,800087565,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,3,NO,NO,NO
Valle del cauca,JAMUNDÍ,7614708149,INSTITUTO DE DIAGNOSTICO MEDICO S.A.,7636408149,15,INSTITUTO DE DIAGNOSTICO MEDICO S.A. JAMUNDI,URBANA,"CARRERA 11 No. 6-26, PRIMER PISO, ÁREA TOMA DE MUESTRAS",No definido,No definido,No definido,20190215,800065396,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,2,NO,NO,NO
Valle del cauca,JAMUNDÍ,7614713203,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SOCIEDAD POR ACCIONES SIMPLIFICADA COLCAN S.A.S,7636413203,2,SEDE JAMUNDI - COLCAN S.A.S,URBANA,CALLE 9 # 10 - 46 CONSULTORIO 1 Y 2,SAN JUAN DE APUDIA,No definido,No definido,20221117,800066001,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,NO,SI,1,NO,NO,NO
Valle del cauca,JAMUNDÍ,7636400350,CENTRO MEDICO JAMUNDI S.A.,7636400350,1,CENTRO MEDICO JAMUNDI,URBANA,CARRERA 2 # 10-111,PORTAL DE JAMUNDI,76364000.0,JAMUNDÍ,20061116,890322787,JURIDICO,1,Privada,1,Instituciones Prestadoras de Servicios de Salud - IPS,No definido,No definido,SI,SI,1,NO,NO,NO
